County FIPS,Total Population 2055,Affected Population 2055,Total Population 2080,Affected Population 2080,Total Population 2100,Affected Population 2100,
13025,28068.496488,0.000000,33432.507863,0.000000,37723.716963,5.283664,
13027,20968.893146,0.000000,23629.239421,0.000000,25771.016344,0.000000,
13029,46717.505725,1705.672894,55879.284082,3363.928977,63208.706768,4572.019441,
13031,103015.468854,0.000000,121406.970249,0.000000,136126.054758,0.000000,
13033,29422.720925,0.000000,32994.487805,0.000000,35887.231778,0.000000,
13035,33392.689296,0.000000,38794.113372,0.000000,43115.252633,0.000000,
13037,7002.967860,0.000000,7251.334693,0.000000,7468.100012,0.000000,
13039,79710.479263,3597.848806,95903.797154,5586.604715,108858.451468,8132.867916,
13043,14777.179132,0.000000,16839.313251,0.000000,18494.407924,0.000000,
13045,166153.492157,0.000000,197085.803828,0.000000,221840.119946,0.000000,
13047,101086.475198,0.000000,121838.202876,0.000000,138439.585019,0.000000,
13049,17294.401805,181.417860,20134.804680,369.297448,22407.126980,544.699588,
13051,392256.050066,19532.422990,463282.328533,40243.052093,520246.620266,58908.258464,
13053,15822.851469,0.000000,18261.158922,0.000000,20211.804884,0.000000,
13055,35600.742651,0.000000,40991.256848,0.000000,45311.024986,0.000000,
13057,334251.729969,0.000000,400889.336035,0.000000,454202.679666,0.000000,
13059,178833.121071,0.000000,213216.261660,0.000000,240723.105799,0.000000,
13061,3584.147960,0.000000,3790.295328,0.000000,3959.210449,0.000000,
13063,432050.371277,0.000000,527456.845883,0.000000,603782.025568,0.000000,
13065,8684.575843,0.000000,9740.809014,0.000000,10587.101572,0.000000,
13067,1142267.955184,0.000000,1394304.433830,0.000000,1595935.857038,0.000000,
13069,61288.968080,0.000000,71802.275704,0.000000,80214.522611,0.000000,
13071,63394.575892,0.000000,73236.264259,0.000000,81123.050064,0.000000,
13073,197990.310238,0.000000,239013.144597,0.000000,271831.412085,0.000000,
13075,24204.240318,0.000000,28067.572317,0.000000,31159.431528,0.000000,
13077,191635.777780,0.000000,227253.219597,0.000000,255748.466737,0.000000,
13079,18659.936343,0.000000,22011.308515,0.000000,24692.406252,0.000000,
13081,32630.519618,0.000000,37707.835891,0.000000,41782.925277,0.000000,
13083,25046.509552,0.000000,29718.944202,0.000000,33456.891921,0.000000,
13085,34504.602775,0.000000,41165.334800,0.000000,46493.920420,0.000000,
13087,38312.644102,0.000000,44264.627815,0.000000,49041.661272,0.000000,
13089,1130299.569226,0.000000,1372696.242605,0.000000,1566628.266663,0.000000,
13091,28362.196041,0.000000,32062.419242,0.000000,35033.205304,0.000000,
13093,17545.693521,0.000000,19068.259550,0.000000,20301.881071,0.000000,
13095,146712.587377,0.000000,175589.619782,0.000000,198697.196532,0.000000,
13097,210179.980826,0.000000,253457.299526,0.000000,288079.154486,0.000000,
13099,12544.050685,0.000000,13462.123931,0.000000,14212.285890,0.000000,
13101,5394.043947,0.000000,6159.588305,0.000000,6772.023791,0.000000,
13103,80469.387132,15.081909,96117.496383,32.898531,108635.983783,76.152850,
13105,27810.598203,0.000000,32131.583317,0.000000,35600.276878,0.000000,
13107,29734.279974,0.000000,33764.507381,0.000000,37004.134700,0.000000,
13109,15526.225873,0.000000,18057.308379,0.000000,20082.174384,0.000000,
13111,34531.404408,0.000000,40513.393737,0.000000,45298.985200,0.000000,
13113,174602.942068,0.000000,212301.645152,0.000000,242460.607620,0.000000,
13115,138131.183730,0.000000,161372.865707,0.000000,179980.088304,0.000000,
13117,269067.689030,0.000000,320933.675118,0.000000,362426.463989,0.000000,
13119,31246.339801,0.000000,36335.092110,0.000000,40406.093958,0.000000,
13121,1385250.488248,0.000000,1642210.839877,0.000000,1848121.569694,0.000000,
13123,43331.359791,0.000000,51542.642755,0.000000,58111.669127,0.000000,
13125,3635.615155,0.000000,3952.199535,0.000000,4208.079836,0.000000,
13127,122556.805759,12354.372460,146275.410924,18439.609411,165262.063015,26853.582391,
13129,83088.891270,0.000000,98579.960237,0.000000,110972.815410,0.000000,
13131,34827.732891,0.000000,40287.529739,0.000000,44657.485157,0.000000,
13133,22242.925559,0.000000,25708.571122,0.000000,28496.268485,0.000000,
13135,1304967.394724,0.000000,1582312.410287,0.000000,1804188.422737,0.000000,
13137,64125.092274,0.000000,75730.729581,0.000000,85015.239426,0.000000,
13139,277146.778179,0.000000,330907.308130,0.000000,373917.430843,0.000000,
13141,11625.926525,0.000000,12762.857624,0.000000,13681.971107,0.000000,
13143,42238.873685,0.000000,49725.796582,0.000000,55715.334900,0.000000,
13145,47666.886981,0.000000,56420.648202,0.000000,63423.657178,0.000000,
13147,37215.475337,0.000000,43861.330693,0.000000,49183.686698,0.000000,
13149,16754.045497,0.000000,19492.586672,0.000000,21683.419611,0.000000,
13151,311675.297646,0.000000,371489.083758,0.000000,419340.112647,0.000000,
13153,222285.360368,0.000000,268258.179197,0.000000,305036.434260,0.000000,
13155,12149.880373,0.000000,13631.671626,0.000000,14824.399580,0.000000,
13157,88644.732086,0.000000,104305.992158,0.000000,116836.805674,0.000000,
13159,19332.521416,0.000000,22378.530897,0.000000,24820.432044,0.000000,
13161,21923.877665,0.000000,25740.478001,0.000000,28794.153235,0.000000,
13163,21320.668251,0.000000,23789.240612,0.000000,25774.881034,0.000000,
13165,10066.189633,0.000000,11014.660758,0.000000,11782.427540,0.000000,
13167,11584.238771,0.000000,12478.018183,0.000000,13197.112753,0.000000,
13169,44657.881867,0.000000,53487.338850,0.000000,60550.904436,0.000000,
13171,25252.556761,0.000000,29146.234926,0.000000,32261.172762,0.000000,
13173,13938.333802,0.000000,16111.045619,0.000000,17849.215072,0.000000,
13175,69547.128249,0.000000,81330.231846,0.000000,90776.382310,0.000000,
13177,43091.128480,0.000000,51309.268411,0.000000,57887.697612,0.000000,
13179,101683.062712,1863.118919,123018.742863,3154.265570,140087.286984,4507.430858,
13181,11600.857045,0.000000,13592.455059,0.000000,15185.733471,0.000000,
13183,21574.137347,0.462219,25540.587284,4.272032,28713.747233,6.196188,
13185,165585.373664,0.000000,197023.261406,0.000000,222188.359980,0.000000,
13187,44493.604608,0.000000,52610.415232,0.000000,59103.863732,0.000000,
13189,32975.745846,0.000000,39178.803606,0.000000,44143.510692,0.000000,
13191,21063.803350,2466.880550,24795.016091,3816.926961,27779.986284,4638.027921,
13193,17672.803168,0.000000,19355.402319,0.000000,20705.960076,0.000000,
13195,42511.171517,0.000000,50498.746894,0.000000,56888.807195,0.000000,
13197,11672.171616,0.000000,13301.023605,0.000000,14604.105196,0.000000,
13199,29186.556000,0.000000,33226.540894,0.000000,36466.739124,0.000000,
13201,6834.728331,0.000000,7222.387320,0.000000,7532.406943,0.000000,
13205,30263.357511,0.000000,34078.195386,0.000000,37149.058916,0.000000,
13207,38548.889829,0.000000,45292.107728,0.000000,50690.400410,0.000000,
13209,11909.705363,0.000000,13458.267397,0.000000,14699.619228,0.000000,
13211,23822.961813,0.000000,27144.495475,0.000000,29801.722404,0.000000,
13213,63116.761249,0.000000,76189.333078,0.000000,86647.390541,0.000000,
13215,287368.382231,0.000000,341498.218600,0.000000,384858.556540,0.000000,
13217,148672.797841,0.000000,175834.485688,0.000000,197566.561754,0.000000,
13219,50746.195074,0.000000,60707.824106,0.000000,68677.127331,0.000000,
13221,20258.196732,0.000000,23247.727480,0.000000,25639.352079,0.000000,
13223,217669.494394,0.000000,259320.240159,0.000000,292640.836771,0.000000,
13225,40043.670803,0.000000,46956.932820,0.000000,52487.542433,0.000000,
13227,43745.192709,0.000000,51930.155913,0.000000,58481.807455,0.000000,
13229,26741.544417,0.000000,31207.675033,0.000000,34780.579527,0.000000,
13231,24421.389863,0.000000,28079.218830,0.000000,31005.482003,0.000000,
13233,58626.246384,0.000000,68121.772339,0.000000,75728.387312,0.000000,
13235,15972.816284,0.000000,18317.479198,0.000000,20206.948624,0.000000,
13237,32849.091407,0.000000,39118.174204,0.000000,44136.503363,0.000000,
13239,3454.070530,0.000000,3985.168499,0.000000,4410.046875,0.000000,
13241,24502.654275,0.000000,29071.722765,0.000000,32726.977557,0.000000,
13243,8218.230521,0.000000,8529.221733,0.000000,8795.117343,0.000000,
13245,311309.887338,0.000000,372817.613777,0.000000,422092.681913,0.000000,
13247,138785.106362,0.000000,168430.573047,0.000000,192146.946395,0.000000,
13249,6253.353943,0.000000,6939.878658,0.000000,7489.098431,0.000000,
13251,17989.711055,0.152586,19899.273405,0.152586,21440.110785,0.331104,
13253,12805.316538,0.000000,14960.705230,0.000000,16687.710161,0.000000,
13255,95044.508489,0.000000,112247.750294,0.000000,126014.786561,0.000000,
13257,39449.535503,0.000000,46708.416294,0.000000,52518.947546,0.000000,
13259,6581.784525,0.000000,6885.680791,0.000000,7139.952028,0.000000,
13261,47473.474990,0.000000,55729.290705,0.000000,62364.271064,0.000000,
13263,8464.864318,0.000000,9340.260857,0.000000,10040.578088,0.000000,
13265,1574.925007,0.000000,1517.971219,0.000000,1480.300214,0.000000,
13267,34335.387655,0.000000,39238.975987,0.000000,43164.580494,0.000000,
13269,11562.191954,0.000000,13074.604842,0.000000,14291.038183,0.000000,
13271,20316.978775,0.000000,22384.234986,0.000000,24040.920579,0.000000,
13273,11781.813302,0.000000,13289.171461,0.000000,14527.590998,0.000000,
13275,63726.653738,0.000000,74367.048057,0.000000,82901.794556,0.000000,
13277,59041.537994,0.000000,69627.829821,0.000000,78100.483579,0.000000,
13279,41244.631957,0.000000,48988.181562,0.000000,55192.206373,0.000000,
13281,15875.721069,0.000000,18932.847490,0.000000,21378.548626,0.000000,
13283,8826.769636,0.000000,9919.202649,0.000000,10793.149060,0.000000,
13285,94206.177761,0.000000,109300.342302,0.000000,121409.056021,0.000000,
13287,10909.426762,0.000000,12025.525992,0.000000,12924.102922,0.000000,
13289,12893.975760,0.000000,15047.832502,0.000000,16776.412476,0.000000,
13291,33085.220210,0.000000,39439.528984,0.000000,44522.976003,0.000000,
13293,37591.888230,0.000000,43460.780534,0.000000,48170.353362,0.000000,
13295,100723.481014,0.000000,118568.115747,0.000000,132843.823533,0.000000,
13297,126020.237544,0.000000,149520.798620,0.000000,168325.068348,0.000000,
13299,51075.690068,0.000000,59373.715340,0.000000,66033.302436,0.000000,
13301,6868.314664,0.000000,7483.362800,0.000000,7985.510115,0.000000,
13303,25910.706616,0.000000,28626.388082,0.000000,30812.157376,0.000000,
13305,43827.902456,0.670951,51494.455349,6.198816,57630.567844,20.027786,
13307,3236.141791,0.000000,3491.756998,0.000000,3700.551822,0.000000,
13309,8555.335490,0.000000,9202.480086,0.000000,9723.882802,0.000000,
13311,42880.143742,0.000000,50969.754637,0.000000,57441.443352,0.000000,
13313,157099.027321,0.000000,187429.414508,0.000000,211697.076775,0.000000,
13315,10314.574558,0.000000,10935.049678,0.000000,11442.684672,0.000000,
13317,13181.416176,0.000000,14662.283405,0.000000,15856.781845,0.000000,
13319,13056.425774,0.000000,15013.016160,0.000000,16587.935254,0.000000,
13321,28997.525007,0.000000,33103.327336,0.000000,36395.021911,0.000000,
16001,609607.896741,0.000000,730074.966742,0.000000,826463.336437,0.000000,
16003,5376.865837,0.000000,6146.304109,0.000000,6761.854726,0.000000,
16005,124105.202860,0.000000,147012.434026,0.000000,165354.316638,0.000000,
16007,7764.250595,0.000000,8676.487789,0.000000,9407.788490,0.000000,
16009,12678.121901,0.000000,14541.392865,0.000000,16033.819975,0.000000,
16011,65798.827453,0.000000,77063.173273,0.000000,86074.649929,0.000000,
16013,34125.011350,0.000000,40954.387495,0.000000,46419.110905,0.000000,
16015,10639.626116,0.000000,12695.062013,0.000000,14339.410730,0.000000,
16017,62974.566163,0.000000,74738.720598,0.000000,84150.456938,0.000000,
16019,158535.542381,0.000000,188719.532217,0.000000,212871.264990,0.000000,
16021,15495.303330,0.000000,18013.847725,0.000000,20031.274015,0.000000,
16023,3749.438282,0.000000,4238.929042,0.000000,4630.521649,0.000000,
16025,1421.237042,0.000000,1590.257621,0.000000,1725.474085,0.000000,
16027,278514.689770,0.000000,328131.459519,0.000000,367834.865816,0.000000,
16029,10186.292366,0.000000,11991.531153,0.000000,13435.722183,0.000000,
16031,31527.771615,0.000000,36298.082581,0.000000,40116.332713,0.000000,
16033,1267.734463,0.000000,1426.475832,0.000000,1553.468927,0.000000,
16035,11805.670254,0.000000,13504.231337,0.000000,14869.086271,0.000000,
16037,6590.527175,0.000000,7768.807160,0.000000,8711.431148,0.000000,
16039,42048.466586,0.000000,50289.358664,0.000000,56882.072326,0.000000,
16041,16336.040465,0.000000,18320.457719,0.000000,19909.701725,0.000000,
16043,18323.660344,0.000000,20822.156261,0.000000,22829.898566,0.000000,
16045,23688.455153,0.000000,27514.413263,0.000000,30579.496415,0.000000,
16047,21141.786806,0.000000,24329.351642,0.000000,26879.403511,0.000000,
16049,22030.887167,0.000000,25190.712463,0.000000,27718.572700,0.000000,
16051,36930.633761,0.000000,43028.064294,0.000000,47906.008720,0.000000,
16053,31786.138458,0.000000,37069.229603,0.000000,41298.814104,0.000000,
16055,214594.562957,0.000000,256570.387388,0.000000,290153.338255,0.000000,
16057,52015.434238,0.000000,60261.909004,0.000000,66863.191749,0.000000,
16059,10898.278235,0.000000,12534.828855,0.000000,13844.069351,0.000000,
16061,4429.379741,0.000000,4774.583914,0.000000,5052.146892,0.000000,
16063,6337.064797,0.000000,6959.523962,0.000000,7457.491293,0.000000,
16065,55194.264221,0.000000,65142.779487,0.000000,73104.550210,0.000000,
16067,29865.519826,0.000000,35261.671471,0.000000,39578.592787,0.000000,
16069,56649.575690,0.000000,66294.948009,0.000000,74018.632009,0.000000,
16071,4845.363987,0.000000,5153.874827,0.000000,5403.383072,0.000000,
16073,16269.443269,0.000000,18960.776606,0.000000,21113.843275,0.000000,
16075,32422.225736,0.000000,37810.028110,0.000000,42120.270009,0.000000,
16077,11550.516733,0.000000,13655.546423,0.000000,15343.764872,0.000000,
16079,14430.635683,0.000000,15523.851418,0.000000,16417.325652,0.000000,
16081,14501.392919,0.000000,16936.661359,0.000000,18884.876111,0.000000,
16083,108698.306302,0.000000,126212.617812,0.000000,140238.066001,0.000000,
16085,15389.863509,0.000000,18416.414466,0.000000,20837.655232,0.000000,
16087,13156.153220,0.000000,14811.428449,0.000000,16140.171995,0.000000,
17001,87031.066112,0.000000,98254.312511,0.000000,107292.435142,0.000000,
17003,7916.855656,0.000000,7856.852797,0.000000,7857.195871,0.000000,
17005,21692.571230,0.000000,23900.284203,0.000000,25666.731900,0.000000,
17007,79778.253041,0.000000,94032.205979,0.000000,105437.178267,0.000000,
17009,7126.301678,0.000000,7248.158878,0.000000,7352.731080,0.000000,
17011,41624.143071,0.000000,45328.869154,0.000000,48296.195219,0.000000,
17013,5854.278188,0.000000,6249.287509,0.000000,6565.294965,0.000000,
17015,18808.424282,0.000000,20589.443393,0.000000,22018.720547,0.000000,
17017,15603.482271,0.000000,16678.904743,0.000000,17546.643747,0.000000,
17019,296490.349888,0.000000,349064.622781,0.000000,391142.650081,0.000000,
17021,41444.828977,0.000000,45188.245674,0.000000,48198.773805,0.000000,
17023,19508.341272,0.000000,21300.544224,0.000000,22740.137568,0.000000,
17025,15451.453723,0.000000,16388.294196,0.000000,17148.923532,0.000000,
17027,52865.969182,0.000000,61238.984745,0.000000,67938.388121,0.000000,
17029,71915.628803,0.000000,81898.856718,0.000000,89899.144476,0.000000,
17031,6863219.642536,0.000000,7791830.251008,0.000000,8538021.330126,0.000000,
17033,23470.733969,0.000000,25554.834864,0.000000,27233.634720,0.000000,
17035,13390.967391,0.000000,14687.847082,0.000000,15724.184405,0.000000,
17037,151053.149956,0.000000,176590.707521,0.000000,197020.753574,0.000000,
17039,19704.115011,0.000000,21452.067849,0.000000,22851.405815,0.000000,
17041,25239.403069,0.000000,28156.168317,0.000000,30491.388704,0.000000,
17043,1524139.462247,0.000000,1860701.272960,0.000000,2129952.430532,0.000000,
17045,21003.993999,0.000000,22374.079931,0.000000,23486.727135,0.000000,
17047,7674.821770,0.000000,8231.500658,0.000000,8684.312773,0.000000,
17049,48769.856128,0.000000,56874.836119,0.000000,63361.719760,0.000000,
17051,25520.328476,0.000000,27433.357838,0.000000,28979.566586,0.000000,
17053,16422.613402,0.000000,17745.375762,0.000000,18806.840932,0.000000,
17055,45244.661268,0.000000,48476.723297,0.000000,51092.772392,0.000000,
17057,41882.203496,0.000000,44697.378591,0.000000,46973.926774,0.000000,
17059,5694.952398,0.000000,5790.666152,0.000000,5878.008190,0.000000,
17061,14738.815363,0.000000,15229.242699,0.000000,15626.600527,0.000000,
17063,72334.217020,0.000000,84686.640527,0.000000,94568.701612,0.000000,
17065,9148.988806,0.000000,9578.031236,0.000000,9936.369499,0.000000,
17067,21007.030022,0.000000,22097.581404,0.000000,22986.055930,0.000000,
17069,4869.175730,0.000000,5162.967100,0.000000,5399.313811,0.000000,
17071,9205.339197,0.000000,10166.063415,0.000000,10937.623170,0.000000,
17073,64712.227530,0.000000,72626.076313,0.000000,78961.850289,0.000000,
