County FIPS,Total Population 2042,Affected Population 2042,Total Population 2059,Affected Population 2059,Total Population 2071,Affected Population 2071,Total Population 2082,Affected Population 2082,Total Population 2091,Affected Population 2091,Total Population 2100,Affected Population 2100,
06079,383928.571525,266.387930,444073.888378,555.248070,486529.900523,1081.222495,525448.204016,1587.387876,557290.631315,1997.454931,589133.200501,2442.826025,
06081,1009576.151933,8533.761947,1163572.053990,13643.730445,1272277.333882,36541.898060,1371925.185341,50485.723726,1453456.064806,226596.419327,1534987.590872,244171.241347,
06083,602965.876316,371.698621,697482.326806,1341.162596,764199.821269,1793.321463,825357.524527,2289.876300,875395.645375,4084.302015,925433.766222,6654.367729,
06085,2606734.751709,12289.064311,3042090.417874,17479.912908,3349414.807380,26873.065180,3631137.307616,34111.762940,3861642.679528,45002.992069,4092152.099795,63628.476644,
06087,362966.344898,243.984421,416186.939455,436.828892,453754.417966,648.438601,488191.273268,1405.264339,516366.882151,2587.480939,544542.491034,3521.842503,
06089,255280.321956,0.000000,296497.128540,0.000000,325591.080083,0.000000,352260.377506,0.000000,374080.614256,0.000000,395900.773256,0.000000,
06091,3933.161308,0.000000,4323.304882,0.000000,4598.700347,0.000000,4851.146189,0.000000,5057.692788,0.000000,5264.239386,0.000000,
06093,58683.716897,0.000000,66023.627132,0.000000,71209.164896,0.000000,75965.159208,0.000000,79857.995690,0.000000,83752.066237,0.000000,
06095,589951.489262,6061.670162,683993.445504,12239.574937,750380.539539,14845.714576,811238.030229,18720.578751,861032.135285,24170.378354,910827.510506,37893.019575,
06097,692115.832213,456.714933,802474.388318,918.979286,880374.828560,983.568038,951783.732883,1137.144459,1010209.302595,1601.578219,1068634.953616,2238.641391,
06099,722504.193006,0.000000,832598.809552,0.000000,910316.693840,0.000000,981560.431776,0.000000,1039852.178849,0.000000,1098145.035907,0.000000,
06101,130980.358848,0.000000,150112.319994,0.000000,163618.550601,0.000000,176000.034058,0.000000,186130.808427,0.000000,196261.953199,0.000000,
06103,88119.979700,0.000000,101303.568040,0.000000,110611.163388,0.000000,119144.024759,0.000000,126126.003806,0.000000,133108.414262,0.000000,
06105,19163.216033,0.000000,22006.287076,0.000000,24013.160753,0.000000,25852.794957,0.000000,27357.950215,0.000000,28863.105473,0.000000,
06107,597245.995110,0.000000,679379.205306,0.000000,737377.858474,0.000000,790556.296183,0.000000,834073.817437,0.000000,877597.546035,0.000000,
06109,77072.487728,0.000000,88751.881629,0.000000,96996.159676,0.000000,104553.414552,0.000000,110736.623088,0.000000,116919.831623,0.000000,
06111,1210508.156855,571.802151,1414274.893167,924.574718,1558113.776064,1440.906997,1689968.165008,4850.571883,1797850.295849,10005.164400,1905733.427197,16943.523965,
06113,282344.451640,0.000000,325435.420537,0.000000,355852.721361,0.000000,383735.333552,0.000000,406548.432769,0.000000,429361.573879,0.000000,
06115,99392.301544,0.000000,113715.699991,0.000000,123831.824367,0.000000,133108.103555,0.000000,140699.688996,0.000000,148292.759403,0.000000,
08001,641927.640834,0.000000,748266.822816,0.000000,823329.774804,0.000000,892137.480792,0.000000,948434.694783,0.000000,1004731.908774,0.000000,
08003,19689.799894,0.000000,21975.009472,0.000000,23589.998983,0.000000,25071.503569,0.000000,26284.304188,0.000000,27497.620890,0.000000,
08005,846004.337472,0.000000,990251.116435,0.000000,1092073.914532,0.000000,1185412.376933,0.000000,1261780.752861,0.000000,1338149.555049,0.000000,
08007,16761.391960,0.000000,19246.875658,0.000000,21001.334739,0.000000,22609.588897,0.000000,23925.433208,0.000000,25241.277519,0.000000,
08009,3960.438447,0.000000,4059.171775,0.000000,4130.240192,0.000000,4196.195721,0.000000,4250.653471,0.000000,4305.501975,0.000000,
08011,6572.411499,0.000000,6625.373681,0.000000,6668.308259,0.000000,6710.905795,0.000000,6747.724425,0.000000,6786.089707,0.000000,
08013,429715.598150,0.000000,500916.067902,0.000000,551175.103515,0.000000,597245.815080,0.000000,634939.989938,0.000000,672634.130036,0.000000,
08014,70848.131863,0.000000,78740.396611,0.000000,84311.407021,0.000000,89418.166564,0.000000,93596.424372,0.000000,97774.682179,0.000000,
08015,23272.718811,0.000000,26187.890590,0.000000,28246.681903,0.000000,30134.508925,0.000000,31679.461538,0.000000,33224.703996,0.000000,
08017,1885.873735,0.000000,1922.350571,0.000000,1948.519862,0.000000,1972.756289,0.000000,1992.737416,0.000000,2012.838197,0.000000,
08019,12293.060659,0.000000,14003.073815,0.000000,15210.141925,0.000000,16316.621026,0.000000,17221.922109,0.000000,18127.223191,0.000000,
08021,9636.472410,0.000000,10254.801061,0.000000,10691.268345,0.000000,11091.363355,0.000000,11418.713817,0.000000,11746.064280,0.000000,
08023,4061.739668,0.000000,4349.406224,0.000000,4554.029995,0.000000,4742.516203,0.000000,4897.287139,0.000000,5052.494763,0.000000,
08025,5835.958814,0.000000,5845.906007,0.000000,5853.664119,0.000000,5861.209995,0.000000,5867.649178,0.000000,5874.298268,0.000000,
08027,5709.462521,0.000000,6478.843027,0.000000,7021.935148,0.000000,7519.769593,0.000000,7927.088685,0.000000,8334.407776,0.000000,
08029,40293.426097,0.000000,45164.187827,0.000000,48602.372578,0.000000,51754.041932,0.000000,54332.680495,0.000000,56911.319058,0.000000,
08031,782148.340930,0.000000,876760.272017,0.000000,943657.334123,0.000000,1005045.090644,0.000000,1055311.118969,0.000000,1105608.348106,0.000000,
08033,2545.391908,0.000000,2787.193976,0.000000,2957.877789,0.000000,3114.337950,0.000000,3242.350809,0.000000,3370.363669,0.000000,
08035,400035.333702,0.000000,460482.271789,0.000000,503150.698674,0.000000,542263.423319,0.000000,574264.743482,0.000000,606266.063646,0.000000,
08037,75867.996037,0.000000,87697.078762,0.000000,96047.019508,0.000000,103701.131859,0.000000,109963.587419,0.000000,116226.042979,0.000000,
08039,31858.621732,0.000000,36528.431030,0.000000,39824.767005,0.000000,42846.408315,0.000000,45318.660296,0.000000,47790.912278,0.000000,
08041,889646.603676,0.000000,1031517.680075,0.000000,1131665.479545,0.000000,1223469.699507,0.000000,1298583.508256,0.000000,1373698.318303,0.000000,
08043,60330.270671,0.000000,67441.920626,0.000000,72464.311419,0.000000,77069.583543,0.000000,80838.396000,0.000000,84607.890169,0.000000,
08045,77556.257629,0.000000,88893.383915,0.000000,96896.061293,0.000000,104231.848890,0.000000,110233.856923,0.000000,116235.864957,0.000000,
08047,7375.746251,0.000000,8388.027669,0.000000,9102.933745,0.000000,9758.473777,0.000000,10294.952870,0.000000,10831.533507,0.000000,
08049,20927.526892,0.000000,24130.258961,0.000000,26391.011010,0.000000,28463.367055,0.000000,30158.931091,0.000000,31854.495128,0.000000,
08051,20223.135682,0.000000,22909.908169,0.000000,24806.453455,0.000000,26544.953299,0.000000,27967.362264,0.000000,29389.771228,0.000000,
08053,1182.553726,0.000000,1362.941643,0.000000,1490.274290,0.000000,1606.995883,0.000000,1702.495368,0.000000,1797.994854,0.000000,
08055,7229.480114,0.000000,7621.993356,0.000000,7907.083954,0.000000,8173.046114,0.000000,8393.435659,0.000000,8615.999509,0.000000,
08057,1598.392121,0.000000,1721.653525,0.000000,1808.661576,0.000000,1888.418955,0.000000,1953.674993,0.000000,2018.931031,0.000000,
08059,795046.807499,0.000000,933494.470621,0.000000,1031222.434987,0.000000,1120806.521495,0.000000,1194102.665065,0.000000,1267398.866226,0.000000,
08061,1358.077904,0.000000,1343.745786,0.000000,1335.750592,0.000000,1329.647676,0.000000,1325.392524,0.000000,1321.714326,0.000000,
08063,9638.589317,0.000000,10350.494262,0.000000,10854.653763,0.000000,11317.765397,0.000000,11697.264427,0.000000,12077.229752,0.000000,
08065,9047.297500,0.000000,9972.759819,0.000000,10627.373951,0.000000,11228.227773,0.000000,11720.317207,0.000000,12212.786937,0.000000,
08067,70565.698481,0.000000,80656.999690,0.000000,87782.290641,0.000000,94314.996530,0.000000,99660.663488,0.000000,105006.904278,0.000000,
08069,426166.114554,0.000000,492633.798138,0.000000,539556.485267,0.000000,582571.481963,0.000000,617767.111279,0.000000,652963.955676,0.000000,
08071,16057.286010,0.000000,16428.074167,0.000000,16705.576048,0.000000,16969.051000,0.000000,17190.093184,0.000000,17415.408450,0.000000,
08073,6046.950303,0.000000,6362.530126,0.000000,6586.601035,0.000000,6792.769291,0.000000,6961.922004,0.000000,7131.445800,0.000000,
08075,26744.421457,0.000000,28933.441878,0.000000,30483.066377,0.000000,31906.159741,0.000000,33072.095425,0.000000,34239.283651,0.000000,
08077,202285.816128,0.000000,231794.451285,0.000000,252626.797673,0.000000,271724.716447,0.000000,287351.263043,0.000000,302978.581477,0.000000,
08079,898.343507,0.000000,997.338496,0.000000,1067.217311,0.000000,1131.272892,0.000000,1183.682003,0.000000,1236.091115,0.000000,
08081,18925.131968,0.000000,21663.476047,0.000000,23596.424808,0.000000,25368.294507,0.000000,26818.006078,0.000000,28267.717649,0.000000,
08083,34809.504287,0.000000,39709.960098,0.000000,43169.105376,0.000000,46339.988548,0.000000,48934.347507,0.000000,51528.706465,0.000000,
08085,55250.844990,0.000000,62568.322544,0.000000,67734.626737,0.000000,72471.002000,0.000000,76346.578767,0.000000,80222.438456,0.000000,
08087,35724.990884,0.000000,39718.421198,0.000000,42539.391895,0.000000,45126.483764,0.000000,47243.919380,0.000000,49361.921202,0.000000,
08089,21244.778177,0.000000,22498.328799,0.000000,23389.678910,0.000000,24210.561428,0.000000,24884.514198,0.000000,25560.299461,0.000000,
08091,5880.780594,0.000000,6649.287902,0.000000,7191.763648,0.000000,7689.033083,0.000000,8095.889893,0.000000,8502.746703,0.000000,
08093,24035.192417,0.000000,27805.311069,0.000000,30466.571293,0.000000,32906.059833,0.000000,34902.005001,0.000000,36897.950170,0.000000,
08095,5061.934288,0.000000,5384.942022,0.000000,5613.307438,0.000000,5822.855103,0.000000,5994.433334,0.000000,6166.114680,0.000000,
08097,25306.091436,0.000000,29645.955788,0.000000,32709.389448,0.000000,35517.536969,0.000000,37815.112215,0.000000,40112.687460,0.000000,
08099,15082.342107,0.000000,16434.944480,0.000000,17393.545159,0.000000,18274.500999,0.000000,18996.643862,0.000000,19719.859066,0.000000,
08101,210274.002042,0.000000,237390.814932,0.000000,256539.643013,0.000000,274097.153989,0.000000,288465.075432,0.000000,302835.112280,0.000000,
08103,8618.695950,0.000000,9619.378948,0.000000,10325.743418,0.000000,10973.244181,0.000000,11503.017533,0.000000,12032.790885,0.000000,
08105,14600.013904,0.000000,15935.164658,0.000000,16880.379481,0.000000,17748.428312,0.000000,18459.618739,0.000000,19171.569075,0.000000,
08107,32586.185935,0.000000,36966.109390,0.000000,40058.924976,0.000000,42894.653836,0.000000,45215.189859,0.000000,47536.036781,0.000000,
08109,7430.970777,0.000000,8076.211394,0.000000,8531.675360,0.000000,8949.183994,0.000000,9290.781968,0.000000,9632.379943,0.000000,
08111,811.748753,0.000000,871.646528,0.000000,913.927310,0.000000,952.684694,0.000000,984.395281,0.000000,1016.105867,0.000000,
08113,10133.488076,0.000000,11549.236931,0.000000,12548.589063,0.000000,13464.661851,0.000000,14214.175950,0.000000,14963.690050,0.000000,
08115,2368.341493,0.000000,2370.391973,0.000000,2373.632880,0.000000,2377.647847,0.000000,2381.564858,0.000000,2385.978153,0.000000,
08117,42430.365187,0.000000,49709.092435,0.000000,54847.017551,0.000000,59556.782241,0.000000,63410.226078,0.000000,67263.669915,0.000000,
08119,33064.149240,0.000000,38301.496874,0.000000,42000.281215,0.000000,45391.890382,0.000000,48167.478579,0.000000,50943.562608,0.000000,
08121,4812.077579,0.000000,4832.638414,0.000000,4848.384688,0.000000,4863.545414,0.000000,4876.393450,0.000000,4889.592599,0.000000,
08123,339194.993916,0.000000,384912.444112,0.000000,417187.978748,0.000000,446776.453255,0.000000,470986.763856,0.000000,495198.301307,0.000000,
08125,11515.596329,0.000000,12297.435338,0.000000,12854.106197,0.000000,13367.182148,0.000000,13788.666917,0.000000,14211.485455,0.000000,
09001,1203437.953300,3733.066630,1355551.605988,9288.394336,1462943.932877,15941.473712,1561397.486333,28181.642486,1641956.854052,43573.728025,1722521.328893,56575.471278,
09003,1179086.807345,87.578419,1330042.785410,168.654804,1436620.235720,282.429341,1534328.175580,420.186285,1614278.323414,576.893915,1694234.232521,742.377228,
09005,252838.348125,0.000000,286129.845006,0.000000,309630.386746,0.000000,331172.940318,0.000000,348798.904504,0.000000,366425.057505,0.000000,
09007,225412.934320,3901.582674,257129.954183,5737.353707,279518.520373,7659.969489,300041.420595,9280.779404,316832.913568,11085.980119,333624.429547,13407.281319,
09009,1118122.284294,6581.449956,1253746.334498,11608.076201,1349536.048221,17662.113047,1437375.640491,24833.524835,1509264.106995,32722.791807,1581168.131769,43299.652432,
09011,364166.711821,1914.561403,411619.196120,3425.642616,445118.406207,5112.489334,475827.985652,7032.199738,500955.209476,9628.537046,526083.386695,12664.120199,
09013,208236.316239,0.000000,237517.018541,0.000000,258185.749577,0.000000,277132.086361,0.000000,292633.634639,0.000000,308135.182916,0.000000,
09015,154415.700902,0.000000,173599.814661,0.000000,187142.360201,0.000000,199556.844016,0.000000,209714.445052,0.000000,219872.280771,0.000000,
10001,222480.042139,3189.542193,254474.265195,4535.588049,277058.422646,6931.896998,297760.566977,8023.278903,314698.685065,9030.509983,331636.803154,10609.434250,
10003,739792.122094,7555.891083,846509.189153,10165.837603,921885.095815,14385.699367,991006.634710,18487.905293,1047576.962744,22484.561810,1104160.137858,26571.130456,
10005,266369.457847,10867.280593,303444.364800,15776.737263,329617.898850,26309.435758,353612.036001,32094.396362,373244.640865,38959.203004,392878.054494,46995.896253,
12001,351008.695286,0.000000,405956.955786,0.000000,444746.982100,0.000000,480306.276076,0.000000,509401.320605,0.000000,538497.214168,0.000000,
12003,36873.097499,0.000000,42046.101970,0.000000,45697.634538,0.000000,49044.872725,0.000000,51783.522151,0.000000,54522.171577,0.000000,
12005,240803.047980,5040.535072,278697.962707,11185.775363,305447.314278,16914.474067,329967.553219,24536.478056,350029.566898,30475.653958,370091.580577,38611.117452,
12007,37386.764546,0.000000,42121.222616,0.000000,45463.193018,0.000000,48526.665886,0.000000,51033.143688,0.000000,53539.621489,0.000000,
12009,797156.218530,12781.928967,932315.844865,24673.469565,1027722.639926,38989.792018,1115178.868731,59122.470246,1186733.965026,90075.804588,1258289.061321,133396.209983,
12011,2618919.615118,9656.701860,3081290.637185,29522.016419,3407670.182173,83968.090125,3706851.431745,233652.629358,3951636.090486,583210.966631,4196420.749228,1549662.378687,
12013,18650.978194,0.000000,20782.815751,0.000000,22287.642262,0.000000,23667.066564,0.000000,24795.686448,0.000000,25924.306331,0.000000,
12015,236745.177319,9507.380625,277363.980232,18036.218775,306036.076405,28387.715417,332318.831231,41681.535305,353822.903361,71805.651590,375326.975491,108442.617266,
12017,207607.292392,2825.535402,242947.948239,5666.496062,267894.293543,8355.055839,290761.776738,12602.475234,309471.535716,17207.612783,328181.294694,22835.735413,
12019,274279.584309,3769.781833,318478.871296,6698.177578,349678.367992,10117.212999,378277.906630,14234.979568,401677.529153,19435.229933,425077.151675,29068.147373,
12021,458425.576373,10905.354236,533546.002293,21469.597599,586572.185296,33733.987261,635179.519714,66006.695965,674949.156966,107074.534066,714718.794218,162469.309309,
12023,92586.687441,0.000000,105840.364095,0.000000,115197.208814,0.000000,123775.083931,0.000000,130793.812500,0.000000,137812.909537,0.000000,
12027,48444.958269,5.077957,55467.968401,13.878344,60425.940401,13.878344,64971.074247,15.257978,68690.019409,16.725479,72409.122283,18.280903,
12029,23069.193575,278.872608,26467.009099,488.349313,28865.467116,820.604361,31064.053632,1079.029571,32862.897144,1354.310832,34661.740657,1619.078795,
12031,1209282.401142,26195.803491,1392778.703176,39521.003511,1522387.456460,54869.053510,1641242.720959,76943.614227,1738516.330981,105063.327945,1835812.103661,143181.262374,
12033,417929.160104,6105.755400,481819.558054,10052.271598,526941.204964,13404.938508,568315.648052,18554.917614,602175.212228,25039.284855,636040.806068,30028.863868,
12035,131159.124209,2134.354613,150310.532492,4000.267695,163829.173633,6598.686245,176221.261345,9524.091514,186360.242201,14013.556793,196499.223056,21218.649375,
12037,14953.368444,1440.165778,16770.481194,2690.048566,18053.820796,3399.873193,19230.609581,4471.698345,20193.676695,5068.495485,21156.933088,5699.711967,
12039,60240.926818,0.000000,67499.555743,0.000000,72626.758206,0.000000,77328.722155,0.000000,81177.016428,0.000000,85026.282108,0.000000,
12041,23419.414777,28.819142,26852.075133,53.820523,29275.129502,127.944095,31496.262673,196.426491,33313.553450,280.149574,35130.844226,391.374620,
12043,17667.663579,0.000000,20220.733591,0.000000,22022.648090,0.000000,23674.252361,0.000000,25025.472104,0.000000,26376.617853,0.000000,
